阶段,hour,datetime,T_inf_degC,U_m_s,d_eff_m,T_shell_degC,Q_W,Q_eff_W,T_wo_degC,Gr_Re2,Q_cap_W,h_nat_W_m2K,h_forced_W_m2K,h_mixed_W_m2K
大潮,4011,2026-06-17 04:00:00,26.978196225705002,0.03552844736842106,29.7757602739726,76.65318007482433,6471.487907075259,6483.833444622879,27.94859056152107,2.28392935094938,539849.8791895789,236.08484391600228,162.2431333567484,259.27379510913727
大潮,4012,2026-06-17 05:00:00,26.979433425389725,0.06184423684210526,29.815760273972604,76.66880143342449,6509.489980397532,6493.372490780051,27.688653531523922,0.5490335573443653,578992.8320277458,210.69804262720615,229.89109967239182,278.07947650598953
大潮,4013,2026-06-17 06:00:00,26.975139385067948,0.10131792105263158,30.0257602739726,76.62123049473709,6527.697279490024,6520.182420929067,27.493370980355525,0.14908357006832043,709139.5367731627,192.11770669009877,318.82132735169245,340.5589342371618
大潮,4014,2026-06-17 07:00:00,26.966615227304903,0.1289495,30.365760273972604,76.55434323824056,6528.560781005849,6528.3775515609295,27.40674239585847,0.0780681209167618,806453.283358685,167.99162285112214,376.3912244206094,387.23087947516944
大潮,4015,2026-06-17 08:00:00,26.95548735563419,0.12763371052631578,30.785760273972603,76.49683101994633,6520.587558327235,6524.400102882271,27.39824043140118,0.08014075860128138,801657.0706926449,168.94240294402638,373.6736769514932,384.8471530186987
大潮,4016,2026-06-17 09:00:00,26.947285545201222,0.09868634210526314,31.115760273972604,76.46582917292639,6505.623241243491,6513.15282698638,27.473031200818085,0.1593179842967866,699552.19896196,192.7666349962716,313.10446069201913,335.7783037034561
大潮,4017,2026-06-17 10:00:00,26.943310918573506,0.05921265789473684,31.315760273972604,76.47865663691157,6481.425448039681,6494.557827010678,27.66878268399101,0.6121935907047131,572181.0273581094,212.16161285640663,223.47796818220675,274.62079650747387
大潮,4018,2026-06-17 11:00:00,26.944864598319306,0.04210739473684206,31.3457602739726,76.53492382563957,6469.462191283158,6476.128112693629,27.82907415638898,1.47862173761244,542300.5339527059,227.5909211635758,180.1400918103851,260.2871445834462
大潮,4019,2026-06-17 12:00:00,26.9516213021697,0.07894949999999999,31.215760273972602,76.55294052677347,6508.624895300752,6492.356244041621,27.56009000970422,0.2884459726129964,630333.88563749,200.81822223783206,269.63700455956354,302.5789097728067
大潮,4020,2026-06-17 13:00:00,26.96227990495374,0.11842318421052635,30.965760273972602,76.51709645950957,6519.866804229978,6515.207184749571,27.428266463910173,0.09802413894382832,768606.6668303513,177.62399211341764,354.76687257263296,369.02808069492824
大潮,4021,2026-06-17 14:00:00,26.978792091177148,0.15526528947368423,30.535760273972603,76.46927630918633,6520.087125213828,6520.288151324006,27.364881144813136,0.047217598486805075,905380.0090805417,147.8658310176153,429.05598314025696,434.8319006825959
大潮,4022,2026-06-17 15:00:00,26.998555611800136,0.17500213157894737,30.0057602739726,76.42855474729672,6514.559188950953,6517.276508003048,27.35277615572161,0.03410326982614146,981033.5047518376,136.01924476256323,467.53567534726517,471.34211807943325
大潮,4023,2026-06-17 16:00:00,27.019944060686456,0.17368634210526315,29.425760273972603,76.4036375907373,6506.843939757931,6510.571339475602,27.375595141698696,0.03478199132667833,975734.3283501702,136.5974416271214,465.09043038318185,468.9853606172456
大潮,4024,2026-06-17 17:00:00,27.039379345895075,0.1381600263157895,28.905760273972604,76.4015018272724,6494.939710610838,6500.906117861933,27.456557884914165,0.06456425314665006,839726.2171553446,159.60950953588477,395.2701304063252,403.76136579516486
大潮,4025,2026-06-17 18:00:00,27.05198225161536,0.08158107894736842,28.5957602739726,76.43494027005686,6474.606141167541,6485.813424201629,27.644224064570512,0.2635703655807498,638235.2658682889,199.54565516438439,275.7847269972976,306.9525220792076
大潮,4026,2026-06-17 19:00:00,27.057427495583703,0.04210739473684211,28.5057602739726,76.52003514586853,6448.856429360274,6463.897693635525,27.938283194432437,1.4772903032255402,541393.0891309463,227.6545112659521,180.2826895551722,260.40407850236153
大潮,4027,2026-06-17 20:00:00,27.0537633906993,0.09605476315789474,28.695760273972603,76.5631548967224,6503.6626961079855,6481.706037633441,27.588389750735963,0.1715067368865798,689235.4153062386,193.94336580550168,307.6954992845446,331.4916574243204
大潮,4028,2026-06-17 21:00:00,27.045869150181485,0.1184231842105263,29.015760273972603,76.54532100922863,6511.061570817856,6507.566195541486,27.5109017833199,0.09803744448820303,767816.5140605343,177.49368870241824,355.0186131901446,369.23062775788145
大潮,4029,2026-06-17 22:00:00,27.036672301444842,0.11973897368421052,29.375760273972602,76.52179048962103,6509.090848596889,6509.983045626261,27.498109849196553,0.09512583523127871,772494.4323210433,176.1266443425154,357.7146501119202,371.41565761009576
大潮,4030,2026-06-17 23:00:00,27.02844980996951,0.10263371052631579,29.705760273972604,76.50930102081954,6501.5853115394275,6505.298775334001,27.539980314126073,0.14359521791850108,713495.5490946887,191.6215647085099,321.77392941779436,342.9957193402512
大潮,4031,2026-06-18 00:00:00,27.02347864123641,0.07631792105263159,29.9357602739726,76.5192529623839,6489.4488889403,6495.777794610415,27.64314178257594,0.31500001234440483,621157.8558019985,202.1267192607177,263.81028034552406,298.5785873610123
大潮,4032,2026-06-18 01:00:00,27.021758793954096,0.04473897368421054,30.065760273972604,76.56854870163635,6466.243320270518,6479.0858161084425,27.875290819359034,1.2663853343201896,544524.9671217914,224.87271833942202,187.18594672768435,261.73414045159285
大潮,4033,2026-06-18 02:00:00,27.024591390702252,0.04342318421052633,30.055760273972602,76.63617703188869,6475.370790122577,6471.30804088496,27.893859625719397,1.369462170577103,543265.5747777434,226.4133459721952,183.73021999125058,261.14275708631294
大潮,4034,2026-06-18 03:00:00,27.03035002535301,0.055265289473684205,29.955760273972604,76.66956502825114,6494.862302690007,6485.834826573567,27.787716489344415,0.7356489864358758,562815.2987175481,215.5457288568636,213.95072232454692,270.56954125696626
大潮,4035,2026-06-18 04:00:00,27.036107167908916,0.05263371052631578,29.855760273972603,76.68419805365845,6493.043698755417,6493.791800490282,27.81559199315464,0.8351033875447904,557348.9912335224,217.7168317234988,207.41055539029196,267.9707770372946
大潮,4036,2026-06-18 05:00:00,27.04121225514642,0.03026528947368421,29.7757602739726,76.73342632987591,6463.147374314887,6479.114437939475,28.093932398379522,3.4236622697082066,540057.4547926155,242.83726637716182,147.2308795224624,259.68211779462496
大潮,4037,2026-06-18 06:00:00,27.04143663319924,0.06447581578947369,29.8457602739726,76.74834935759817,6514.729127763543,6493.668764263702,27.732892132975447,0.4931640222084553,585752.409302631,209.1682430846827,236.286891432591,281.65534845892125
大潮,4038,2026-06-18 07:00:00,27.03743086271572,0.10131792105263156,30.045760273972604,76.69347449119917,6529.298020603069,6523.2811813819535,27.55552167548005,0.14928688049978872,708716.5273303785,192.2861331671711,318.9851233427265,340.7560937104067
大潮,4039,2026-06-18 08:00:00,27.028544380474607,0.12500213157894735,30.395760273972602,76.62477358943553,6528.675647916478,6529.147007729059,27.47795706396575,0.08497785404211775,791582.8891156246,171.61602937132508,368.5250304281854,380.5349977908547
大潮,4040,2026-06-18 09:00:00,27.018680556801673,0.11579160526315792,30.7757602739726,76.5700713405755,6518.13621128735,6523.207946757469,27.491499151121907,0.10419734623065856,758980.5590855958,180.3262423550322,349.47178558874157,364.7942601916622
大潮,4041,2026-06-18 10:00:00,27.01206804299105,0.0881600263157895,31.055760273972602,76.54531122872312,6502.6486996423555,6510.504711772438,27.577810057613775,0.21530086698888182,661326.4979002995,196.8467874851066,290.33978930569174,317.818423180223
大潮,4042,2026-06-18 11:00:00,27.00903211872657,0.05131792105263157,31.225760273972604,76.56701357331258,6476.514607625991,6490.79257492625,27.79850891073055,0.8892234533968666,554729.2614961198,218.59887723724975,204.063174921974,266.57495063727424
大潮,4043,2026-06-18 12:00:00,27.01152446853078,0.0434231842105263,31.225760273972604,76.62294715501922,6475.140252008957,6476.269648629554,27.880846852979932,1.3690807211367029,543319.8132947551,226.37352732943774,183.7132490881657,261.1044249854555
大潮,4044,2026-06-18 13:00:00,27.01759340531594,0.07631792105263156,31.115760273972604,76.63486910545095,6509.444279880957,6494.941999705119,27.63915547068113,0.3159244179766162,621366.0748068045,202.293315667628,263.7981290221074,298.6454972697559
大潮,4045,2026-06-18 14:00:00,27.02821477070336,0.11710739473684213,30.865760273972604,76.5958378588497,6521.483659488307,6516.559375745538,27.497614518086674,0.10115323059509221,763502.9476135782,179.07619726452754,352.2357850650063,367.03393748784737
大潮,4046,2026-06-18 15:00:00,27.04436440631516,0.1513179210526316,30.445760273972603,76.54534184231284,6520.846388067568,6521.423412888388,27.437343713644754,0.050692385230251595,889702.66892846,150.58598642166803,421.5204069326402,427.8315644543875
大潮,4047,2026-06-18 16:00:00,27.063440063130724,0.1697389736842105,29.9357602739726,76.50311614362955,6515.085608367067,6517.914652272266,27.42529888509141,0.03709965975539784,960157.0069695265,139.00637427907986,457.64170509672914,461.8773384164324
大潮,4048,2026-06-18 17:00:00,27.084140616000578,0.16316002631578946,29.375760273972602,76.47821169804698,6506.3390006347445,6510.565946723386,27.45576694533451,0.04126337927061647,934630.0001781427,142.6993794393476,444.9336911916801,449.7736178815515
大潮,4049,2026-06-18 18:00:00,27.101586849132538,0.12368634210526316,28.9157602739726,76.4788068533142,6492.94117955193,6499.747499745589,27.55153409826331,0.08706612256700678,785847.1017439195,172.00666079112744,366.0537648584465,378.29928969786766
大潮,4050,2026-06-18 19:00:00,27.11252595157315,0.06842318421052632,28.655760273972604,76.52000458481572,6469.241009739797,6482.521472532837,27.773986355451807,0.41952278305062873,596075.7994151566,206.47270837906296,245.73508578220986,287.0045481015281
大潮,4051,2026-06-18 20:00:00,27.11630736011045,0.05263371052631579,28.615760273972604,76.5948085128831,6466.023719195972,6468.263725605153,27.892216926706805,0.832978124352197,556543.895583375,217.6345406064083,207.5323635181163,267.9894919830963
大潮,4052,2026-06-18 21:00:00,27.11162994959807,0.10000213157894738,28.835760273972603,76.62072482794076,6505.4696721660985,6489.004758075908,27.632048872805424,0.15423434515962967,703247.3351379387,192.73022429913735,316.35782935255867,338.60083643112415
大潮,4053,2026-06-18 22:00:00,27.103698214242215,0.11710739473684209,29.155760273972604,76.60186928853274,6510.3876561427305,6507.999641034581,27.57200591099421,0.10111657404636315,762746.5181143516,178.8739184871524,352.4612403962425,367.19354536567243
大潮,4054,2026-06-18 23:00:00,27.094789119541563,0.11316002631578949,29.5057602739726,76.58165386699595,6506.979795034308,6508.576583897054,27.573918761474836,0.11078649322893526,749216.3944748346,182.8935456423662,344.2021489674679,360.61927554346505
大潮,4055,2026-06-19 00:00:00,27.087830192930753,0.09210739473684211,29.795760273972604,76.57602661074708,6497.730905271378,6502.38741671752,27.636816002494342,0.1917389620487788,674772.8665359189,195.44229896484245,299.1899067557651,324.7447611846184
大潮,4056,2026-06-19 01:00:00,27.084122557007255,0.06710739473684212,29.985760273972602,76.59545872893504,6485.074442886491,6491.755739961533,27.755400880573408,0.4423369852283359,592578.5602632856,207.33949591307214,242.59063737194518,285.1675121903723
大潮,4057,2026-06-19 02:00:00,27.08334092953137,0.03816002631578948,30.085760273972603,76.65674083573343,6460.125251480359,6474.000486243239,28.014856134301276,1.9047198798762883,539297.7968192681,232.67727521606358,169.64924741931569,259.5232931785919
大潮,4058,2026-06-19 03:00:00,27.08678643310214,0.04473897368421054,30.055760273972602,76.72333370623801,6481.486131327946,6471.747344482097,27.941810457821447,1.2707804341798017,544513.4284360772,225.24085593822505,187.27251041100897,262.05024529368393
